Unnamed: 0,title,id_tmdb,overview,recommendations,note_moyenne,lien_photos,budget,revenue,production_companies,AnSortie,id_video,trailers,Year
1090,La Nuit au musée : Le Secret des pharaons,181533,"Ben Stiller réendosse le rôle de Larry, le gardien de musée le plus survolté, dans le dernier volet de la saga La Nuit au Musée. Il quitte  pour Londres où il va vivre sa plus grande aventure. Accompagné de ses amis le Président Roosevelt, Attila, le Romain Octavius, Jedediah et le pharaon Ahkmenrah, ainsi que de nouveaux personnages délirants, il va tenter de sauver la magie avant qu’elle ne disparaisse à tout jamais.","['La Nuit au musée\xa0: Le Secret des pharaons', 'Charlie et la chocolaterie', 'Charlie et la chocolaterie', 'Astérix aux Jeux olympiques', 'Le voyage du Dr Dolittle']",6,https://image.tmdb.org/t/p/original//ehKOWgF9xuTvGlM9luY9AwEB3Jc.jpg,127000000.0,363204635.0,"Moving Picture Company, 21 Laps Entertainment, 1492 Pictures, TSG Entertainment, 20th Century Fox",,"['5a7fa7b1925141410a014bc3', '5a7fa7950e0a262aa6016570', '5db4704825a5360018e3ca8f', '53d95e050e0a2652df000957']","['https://www.youtube.com/watch?v=aXEtR6Hn_nA', 'https://www.youtube.com/watch?v=uUKqXFdH-ck', 'https://www.youtube.com/watch?v=THxsWvtbMjM', 'https://www.youtube.com/watch?v=Hr1fFMp0MqU']",La Date Non Communiquée
1091,Star Wars : Les Derniers Jedi,181808,"Le Premier Ordre étend ses tentacules aux confins de l’univers, poussant la Résistance dans ses retranchements. Il est impossible de se sauver à la vitesse de la lumière avec cet ennemi continuellement aux trousses. Cela n’empêche pas Finn et ses camarades de tenter d’identifier une brèche chez leur adversaire. Pendant ce temps, Rey se trouve toujours sur la planète Ahch‐To pour convaincre Luke Skywalker de lui enseigner les rudiments de la Force.","['Les Éternels', 'Black Panther', 'Pacific Rim', 'Black Adam', 'The Amazing Spider-Man']",6,https://image.tmdb.org/t/p/original//pS80gMevVINVyrwEHrILOxqwdAY.jpg,200000000.0,1332698830.0,Lucasfilm Ltd.,,"['65419005d7fbda00c672e61d', '5aea537492514172d9002936', '5aea5413c3a3682bf10038fe', '5aea54480e0a26291e00298d', '5df78f7826dac1001454a80f', '5aea54c1c3a3682bf4003682', '5aea54860e0a262914002a7f', '5aea553192514172bb002e64', '5a2c45b592514103291455c7', '5aea550b0e0a262930002801', '5a2189b1c3a3680b8d0a64dd', '5aea55890e0a26290a002952', '59efc68ac3a36806e00044b7', '59dc5f4c92514124c506ecdb', '597bb8969251414c1d002d92', '597bb8b3c3a368182a00000d', '597bb8e7c3a36817a1000047']","['https://www.youtube.com/watch?v=s2hM1tyEL0U', 'https://www.youtube.com/watch?v=DAi3GgwhDR0', 'https://www.youtube.com/watch?v=_5wbBkDeshc', 'https://www.youtube.com/watch?v=BQRZ0ODUUzQ', 'https://www.youtube.com/watch?v=UzeIb-TZo_I', 'https://www.youtube.com/watch?v=L376bLr_xso', 'https://www.youtube.com/watch?v=KfTalQLQi3o', 'https://www.youtube.com/watch?v=SFxZb-GHbrQ', 'https://www.youtube.com/watch?v=zIauywtvcjI', 'https://www.youtube.com/watch?v=oao0bFkV4sA', 'https://www.youtube.com/watch?v=-py2awmME8s', 'https://www.youtube.com/watch?v=SJNfysZRmf4', 'https://www.youtube.com/watch?v=WcIfbdfZRDQ', 'https://www.youtube.com/watch?v=Q0CbN8sfihY', 'https://www.youtube.com/watch?v=ye6GCY_vqYk', 'https://www.youtube.com/watch?v=zB4I68XVPzQ', 'https://www.youtube.com/watch?v=GQQMLE4FuIQ']",La Date Non Communiquée
1092,Star Wars : L'Ascension de Skywalker,181812,"Environ un an après la mort de Luke Skywalker, la Résistance tente de survivre face au Premier Ordre, désormais mené par un nouveau Suprême Leader, Kylo Ren. Une rumeur agite cependant toute la galaxie : l'Empereur Palpatine serait de retour. Tandis que Rey s'entraîne sous la houlette de la générale Leia Organa, Kylo Ren cherche à défier Palpatine, qu'il considère comme une menace à son pouvoir.","[""Avengers : L'Ère d'Ultron"", 'Ant-Man et la Guêpe : Quantumania', ""Avatar : La Voie de l'eau"", 'Avengers : Endgame', 'Justice League']",6,https://image.tmdb.org/t/p/original//1pQc75SdFOKpo2AqoL58z5kF3YI.jpg,416000000.0,1074144248.0,"Lucasfilm Ltd., Bad Robot",,"['6294bbbd09ed8f12547915ad', '5dfd1afe8c7b0f0018fd10da', '5dfa74bed1a893001280c07d', '5dece8cd6d000c0014564780', '5de1041f0cd446001433cf25', '5de1045e0cd4460012347da8', '5ddc299c4284ea0011f8acb3', '5ddb8cb1a80673001710e80a', '5dd9741c3faba00013fc2f85', '5dd9745228723c001457c66a', '5dae73fd1cac8c001b0b489f', '5d63d8a56dea3a09459360ec', '5dece9b685da12001a48934e', '5cb0c7fdc3a3683c26ac7167']","['https://www.youtube.com/watch?v=oln5JMXRT9U', 'https://www.youtube.com/watch?v=IXZpoaVUGJw', 'https://www.youtube.com/watch?v=rlTJRiGIn-4', 'https://www.youtube.com/watch?v=VbVu1eFiseA', 'https://www.youtube.com/watch?v=CJhKQeblpYk', 'https://www.youtube.com/watch?v=bjdjyvnOGtg', 'https://www.youtube.com/watch?v=BCPiBWrIaSI', 'https://www.youtube.com/watch?v=mml9IGoDia8', 'https://www.youtube.com/watch?v=1qphC39PJf4', 'https://www.youtube.com/watch?v=Zsp8iOt76YU', 'https://www.youtube.com/watch?v=8Qn_spdM5Zg', 'https://www.youtube.com/watch?v=3n1T3HxHd7Y', 'https://www.youtube.com/watch?v=HUAUvx1_WDE', 'https://www.youtube.com/watch?v=adzYW5DZoWs']",La Date Non Communiquée
1093,22 Jump Street,187017,"Les deux policiers Schmidt et Jenko, après être retournés au lycée pour mettre à découvert un nouveau réseau de traficants, retournent cette fois-ci à la fac pour démanteler un trafic de drogues.","['Micmacs à tire-larigot', 'OSS 117 : Rio ne répond plus', 'Le Flic de Beverly Hills', 'Rush Hour 2', 'Bon Cop Bad Cop 2']",6,https://image.tmdb.org/t/p/original//86Y0EzMvcPROWMvDh1HrcMe9SIT.jpg,50000000.0,331333876.0,"Columbia Pictures, Original Film, MRC, LStar Capital, Metro-Goldwyn-Mayer, Stephen J. Cannell Productions, 75 Year Plan Productions, Storyville Films, JHF Productions, 33andOut Productions",,"['5f1f87c44a222600385e3a09', '54592e7f0e0a26116a00212a', '5dd43041fe077a0016c1732d', '539160840e0a260fae000ffb', '5dd4304b3faba00013f3236a']","['https://www.youtube.com/watch?v=8VXj3Q0e608', 'https://www.youtube.com/watch?v=qP755JkDxyM', 'https://www.youtube.com/watch?v=H75QBaIBhB0', 'https://www.youtube.com/watch?v=i3_gKCX4Cik', 'https://www.youtube.com/watch?v=06rvPK8ydZo']",La Date Non Communiquée
1094,Star Trek : Sans limites,188927,"L'équipage de l'USS Enterprise explore les confins de l'espace inconnu où ils rencontrent un nouvel ennemi impitoyable qui les met à l'épreuve, ainsi que tout ce que la Fédération représente.","['Star Trek Into Darkness', 'Godzilla vs. Kong', 'Black Widow', 'Les Gardiens de la Galaxie', '2012']",6,https://image.tmdb.org/t/p/original//aerpiFz3XsTg6ICP2qSxRriKTPd.jpg,185000000.0,343471816.0,"Skydance Media, Paramount Pictures, Bad Robot, Perfect Storm Entertainment, Sneaky Shark",,"['585033299251416fa100b49d', '585033e1c3a368315000afc5', '58503359c3a3682fb800d603', '5850338e9251416cd000b415', '585033b592514175ad0002db', '5caac3b2c3a3685c195db4f4', '585032ad92514175ad00021e', '571bf094c3a368525f006b86']","['https://www.youtube.com/watch?v=QSYLhl57pqM', 'https://www.youtube.com/watch?v=NwpvjQKdpvI', 'https://www.youtube.com/watch?v=cr6bYn2EzvQ', 'https://www.youtube.com/watch?v=kfPKpVYFSnU', 'https://www.youtube.com/watch?v=3MBXBMkcUNo', 'https://www.youtube.com/watch?v=bzD8H6o1awQ', 'https://www.youtube.com/watch?v=Tvq3y8BhZ2s', 'https://www.youtube.com/watch?v=XRVD32rnzOw']",La Date Non Communiquée
1095,American Sniper,190859,"Tireur d’élite des Navy SEAL, Chris Kyle est envoyé en Irak dans un seul but : protéger ses camarades. Sa précision chirurgicale sauve d’innombrables vies humaines sur le champ de bataille et, tandis que les récits de ses exploits se multiplient, il décroche le surnom de « La Légende ». Cependant, sa réputation se propage au-delà des lignes ennemies, si bien que sa tête est mise à prix et qu’il devient une cible privilégiée des insurgés. Malgré le danger, et l’angoisse dans laquelle vit sa famille, Chris participe à quatre batailles décisives parmi les plus terribles de la guerre en Irak, s’imposant ainsi comme l’incarnation vivante de la devise des SEAL : « Pas de quartier ! ». Mais en rentrant au pays, Chris prend conscience qu’il ne parvient pas à retrouver une vie normale.","['300', '300\xa0: La Naissance d’un Empire', 'Forces spéciales', 'Rambo II\xa0: La Mission', 'Le Dernier Samouraï']",7,https://image.tmdb.org/t/p/original//9BEN7zRpoLBaBU3t97kPJkHUgnv.jpg,58800000.0,542300000.0,"Warner Bros. Pictures, Village Roadshow Pictures, RatPac Entertainment, Mad Chance, 22nd & Indiana Pictures, Malpaso Productions",,"['668b5af914784127bb23c3b9', '668b5b0f7bfd6ec753862b83', '66444860f6a9c96dae3d2291', '660323d3dbf144016402c962', '5494eae79251413f750015a1', '65a91eee0e5aba01387defd4', '65a91f4e7d2bc10136ea7696', '542fb1a5c3a3686865001a3e']","['https://www.youtube.com/watch?v=tQtXJTzGOl4', 'https://www.youtube.com/watch?v=4UM9K1HHJOI', 'https://www.youtube.com/watch?v=Ua7UBb6yd2M', 'https://www.youtube.com/watch?v=iq7smHSQPho', 'https://www.youtube.com/watch?v=5bP1f_1o-zo', 'https://www.youtube.com/watch?v=8GM5GlBAxAk', 'https://www.youtube.com/watch?v=99k3u9ay1gs', 'https://www.youtube.com/watch?v=cRbAXWfthtA']",La Date Non Communiquée
1096,Le Labyrinthe,198663,"Thomas, 16 ans, se réveille dans un ascenseur. Il ne sait plus qui il est ni d'où il vient, et ne semble se rappeler que de son prénom. Lorsque l'ascenseur s'ouvre, il est accueilli par d'autres garçons de son âge dans la clairière, un monde mystérieux entouré par un labyrinthe impénétrable, et où personne ne sait pourquoi il est là.","['Taken 3', 'Terminator 2 : Le Jugement dernier', 'Banlieue 13', 'Matrix', 'Minority Report']",7,https://image.tmdb.org/t/p/original//6OdQiYss8iH9bqgG4vMhMHHOPXw.jpg,34000000.0,348319861.0,"Ingenious Media, The Gotham Group, Dayday Films, Temple Hill Entertainment, TSG Entertainment, 20th Century Fox",,"['5723d4c6c3a368222d000296', '5723d43c9251413eaf003719']","['https://www.youtube.com/watch?v=3b946aGm0zs', 'https://www.youtube.com/watch?v=64-iSYVmMVY']",La Date Non Communiquée
1097,Batman v Superman : L'Aube de la Justice,209112,"Craignant que Superman n’abuse de sa toute‐puissance, le Chevalier noir décide de l’affronter : le monde a‐t‐il davantage besoin d’un super‐héros aux pouvoirs sans limite ou d’un justicier à la force redoutable mais d’origine humaine ? Pendant ce temps‐là, une terrible menace se profile à l’horizon…","['Le Hobbit : La Bataille des cinq armées', 'Pirates des Caraïbes : La Vengeance de Salazar', ""Pirates des Caraïbes : Jusqu'au bout du monde"", 'Le Hobbit : Un voyage inattendu', 'Le Hobbit : La Désolation de Smaug']",5,https://image.tmdb.org/t/p/original//krEWtXK2K7dg5RyMlx9f5WnI1xd.jpg,250000000.0,874362803.0,"Warner Bros. Pictures, RatPac Entertainment, Atlas Entertainment, DC Entertainment, Cruel & Unusual Films",,"['6514867b9b8616011c47695c', '649017b02f8d0900e38683db', '63ddcace8741c40087142f6d', '6209f4cc85867800de06cd34', '6209f4da5ff34e008bdd04df', '649aa639d35dea00cb03a75f', '6209f4e9cb8028637f50e93f', '6209f53f1d78f2006a6d65b5', '615f9bfa8e2ba600214f912f', '649aa90d2975ca00ad30d95a', '64e362e165e0a200ad07ee70', '649aa9b2d35dea00ec8f110f', '649aa9487e3483011c2273ca', '649aa981d35dea014dce4f49', '649aa9a37e348301396c0d13', '649aa96a7e348300c563f537', '64730df69408ec00c28ed588', '649aa8e90e5aba00acf22123', '649aa9d9fed597010b0c45a6', '6229957c6e938a007035bb0f', '622c461aeda4b700182f14d1', '622c462710561100727a675d', '622c4637532acb0044bd0625', '5dd69cb83faba00019f6eebc', '622c465cd236e6001b37cae3', '622c4684770700006e36e9aa', '622c46a810561100727a687e', '622c46d80cb335001d4afef3', '622c46f77d5f4b006da2b67f', '622c471763aad2006d29df31', '622c47357d5f4b001b40dd73', '58f20527c3a3682ea7008159', '622c47e012c604001cef4208', '622c47ff9a358d004618ff0f', '622c481d4a0b19006b251c82', '622c483c84591c0046124140', '58f2050ac3a3682e6600815a', '571c8dc4c3a36842aa000190', '58f20572c3a3682eb6008579', '622c48be4a0b19001b10982e']","['https://www.youtube.com/watch?v=9boP0bV1y8s', 'https://www.youtube.com/watch?v=mCrgllhLbMM', 'https://www.youtube.com/watch?v=35jogvD4tcQ', 'https://www.youtube.com/watch?v=yngKXEBALE0', 'https://www.youtube.com/watch?v=zQsIBvYT-qA', 'https://www.youtube.com/watch?v=XMfTN-cNLxo', 'https://www.youtube.com/watch?v=dxv1MQw1j5c', 'https://www.youtube.com/watch?v=s9EkdAHqtvU', 'https://www.youtube.com/watch?v=1NxYygdBHmw', 'https://www.youtube.com/watch?v=-S2lOzABlQw', 'https://www.youtube.com/watch?v=zpmcJONuMvk', 'https://www.youtube.com/watch?v=LWFlDr6FWfg', 'https://www.youtube.com/watch?v=lyJBqMegDFM', 'https://www.youtube.com/watch?v=sRXWsIJwpSk', 'https://www.youtube.com/watch?v=3CfX-yjtHtk', 'https://www.youtube.com/watch?v=bvSb6CfN-po', 'https://www.youtube.com/watch?v=3AAe7-Ul1XQ', 'https://www.youtube.com/watch?v=SP8d6u9xvcY', 'https://www.youtube.com/watch?v=1_VxZJ9_TbY', 'https://www.youtube.com/watch?v=8AO19XY2rqc', 'https://www.youtube.com/watch?v=5RJJknY5NK0', 'https://www.youtube.com/watch?v=9bE8E269qFY', 'https://www.youtube.com/watch?v=OPo4xu_oYYc', 'https://www.youtube.com/watch?v=s-MUzvASr8s', 'https://www.youtube.com/watch?v=EUpy9lDFWV8', 'https://www.youtube.com/watch?v=MYsz_ZdKzzE', 'https://www.youtube.com/watch?v=xPn2v19bD8s', 'https://www.youtube.com/watch?v=cgDsT_QaCdw', 'https://www.youtube.com/watch?v=fcEtqGiP_UI', 'https://www.youtube.com/watch?v=o-QKNztSNys', 'https://www.youtube.com/watch?v=ugLIyS7Lwek', 'https://www.youtube.com/watch?v=NhWg7AQLI_8', 'https://www.youtube.com/watch?v=_peXtNpuIJs', 'https://www.youtube.com/watch?v=iUJH43X_Dw4', 'https://www.youtube.com/watch?v=DMoNUB0O5o4', 'https://www.youtube.com/watch?v=aUN0F5wKbGE', 'https://www.youtube.com/watch?v=fis-9Zqu2Ro', 'https://www.youtube.com/watch?v=6as8ahAr1Uc', 'https://www.youtube.com/watch?v=0WWzgGyAH6Y', 'https://www.youtube.com/watch?v=IwfUnkBfdZ4']",La Date Non Communiquée
1098,Gone Girl,210577,"Amy et Nick forment en apparence un couple modèle. Victimes de la crise, ils quittent Manhattan pour retourner s'installer dans la ville du Missouri où Nick a grandi. Mais le jour de leur 5ème anniversaire de mariage, Amy disparaît et Nick retrouve leur maison saccagée. Lors de l'enquête tout semble accuser Nick. Celui‐ci décide, de son côté, de tout faire pour savoir ce qui est arrivé à Amy et découvre qu'elle lui dissimulait beaucoup de choses.","['Sixième sens', 'Personal Shopper', 'Signes', 'Boîte noire', 'La Vengeance dans la peau']",7,https://image.tmdb.org/t/p/original//7xkJ1ACu40BjzLHVPRILWjFvW7.jpg,61000000.0,370890259.0,"20th Century Fox, Regency Enterprises",,"['6589cad94772155add43e522', '6589cb77dd258971ae6bac61', '6235de56894ed6004675239f', '6589caf1dd2589715b6baeb6', '6589caf85aba326862b923be', '6589cb0047721546884342ee', '6589cab4dd258971ae6bac27', '6589cb1b325a5157bb0271fb', '6589cb215aba3267aab97887', '6589cb284da3d4644a42405a', '6589cac8fad8e95d768eb642', '6589cabf2dffd85b4046547d', '66e84ee9e8211ecd22b11c76', '572be6d9925141388a0006b0', '66e84efd9dfbbdf0e6d01108', '66e84f0be8211ecd22b11c8b', '66e84f1e9dfbbdf0e6d01125', '66e84f2cd7bcca524db1219e', '572be693c3a3680133000893', '66e84e66e8211ecd22b11c4c', '66e84e75e8211ecd22b11c4f', '66e84e82dd224d1a3991ebb1', '66e84dd7050f14e4fcd00e4c', '66e84deee8211ecd22b11c03', '66e84e2edd224d1a3991eba7', '572be61dc3a368013d00067f', '572be651925141388500070e']","['https://www.youtube.com/watch?v=u1OT3bBoRoQ', 'https://www.youtube.com/watch?v=iXaBGuoSrSc', 'https://www.youtube.com/watch?v=sa_CvANF1uo', 'https://www.youtube.com/watch?v=S1_XkjKg3UU', 'https://www.youtube.com/watch?v=b7gVp06cMIk', 'https://www.youtube.com/watch?v=ythazAhHBXE', 'https://www.youtube.com/watch?v=7hYS0XnsswE', 'https://www.youtube.com/watch?v=YrgM-OlYaBQ', 'https://www.youtube.com/watch?v=g5Btpz5p73U', 'https://www.youtube.com/watch?v=KLcDS8l754g', 'https://www.youtube.com/watch?v=VPd1gbk5bDQ', 'https://www.youtube.com/watch?v=S-9n8IRRTJM', 'https://www.youtube.com/watch?v=GIdhXAc7atE', 'https://www.youtube.com/watch?v=5KNvRccCgME', 'https://www.youtube.com/watch?v=e1AZgJg3OEA', 'https://www.youtube.com/watch?v=PyigfxApQrU', 'https://www.youtube.com/watch?v=i8sKWX0RiEs', 'https://www.youtube.com/watch?v=TCboGu-KLWE', 'https://www.youtube.com/watch?v=ZoEGFZtJE9M', 'https://www.youtube.com/watch?v=NQyCQujeObA', 'https://www.youtube.com/watch?v=U6qfY2CyZqs', 'https://www.youtube.com/watch?v=8p2VSn2sfzw', 'https://www.youtube.com/watch?v=nd6nqwu7NUc', 'https://www.youtube.com/watch?v=1WGnrJZneVY', 'https://www.youtube.com/watch?v=cKYibT5J87w', 'https://www.youtube.com/watch?v=2-_-1nJf8Vg', 'https://www.youtube.com/watch?v=JU9PdgB3rsk']",La Date Non Communiquée
1099,Les Minions,211672,"À la nuit des temps des temps. À l’origine, de simples organismes monocellulaires de couleur jaune, les Minions ont évolué au cours des âges au service de maîtres plus abjects les uns que les autres. Les disparitions répétitives de ceux‐ci, des tyrannosaures à Napoléon, ont plongé nos mignons personnages dans une profonde dépression. Mais l’un d’eux, prénommé Kevin, a une idée. Flanqué de Stuart, l’adolescent rebelle et de l’adorable petit Bob, Kevin part à la recherche d’un nouveau patron malfaisant pour guider les siens. Nos trois Minions se lancent dans un palpitant voyage qui va les conduire à leur nouveau maître… qui s’avère être une maîtresse : Scarlet Overkill, la première super‐vilaine de l’histoire. De l’Antarctique au New York des années 60, nos trois compères arrivent finalement à Londres, à l’apogée des mods, où ils vont devoir faire face à la plus terrible menace de leur existence : l’annihilation de leur espèce.","['Les Minions', 'Cigognes et compagnie', '1001 Pattes', '1001 Pattes', 'Angry Birds: Le film']",6,https://image.tmdb.org/t/p/original//sGuZHYvu0mXeQCwvJ5yzk2Yoytq.jpg,74000000.0,1159457503.0,"Illumination, Universal Pictures",,"['668b66f486bfea7462862d9c', '6555189fac4161013b4aa7a5', '65221171ea84c700aeee185d', '62cd5a4b498bc21e7380f330', '571b7752c3a368525f0058ad', '571b76d8c3a36864e00025a0', '571b7736c3a368243400130f']","['https://www.youtube.com/watch?v=GJXxtpbSYcE', 'https://www.youtube.com/watch?v=QS51gTBSFfQ', 'https://www.youtube.com/watch?v=d9vjOrV0wsY', 'https://www.youtube.com/watch?v=PWef6jJHFIM', 'https://www.youtube.com/watch?v=Wfql_DoHRKc', 'https://www.youtube.com/watch?v=jc86EFjLFV4', 'https://www.youtube.com/watch?v=P9-FCC6I7u0']",La Date Non Communiquée
1100,Nos étoiles contraires,222935,"Depuis son enfance, Hazel a des problèmes respiratoires, l'obligeant à porter un tube à oxygène en permanence. Sur les conseils de sa mère, elle participe à un groupe de soutien, où elle fait la connaissance d'Augustus, qui a perdu une jambe à cause d'un cancer. Charismatique et sûr de lui, le jeune homme devient rapidement proche d'Hazel, lui montrant le bon côté des choses. Il arrive même à retrouver l'écrivain préféré de sa nouvelle amie, planifiant un voyage à Amsterdam pour le rencontrer.","['La Passion de Dodin Bouffant', ""La Vie d'Adèle - Chapitres 1 et 2"", ""Paris, je t'aime"", 'Emmanuelle', 'Mon roi']",7,https://image.tmdb.org/t/p/original//cceVH3D1BsKJyHLKvKgc0Wa2m0.jpg,14000000.0,307166834.0,"TSG Entertainment, Fox 2000 Pictures, Temple Hill Entertainment",,"['653545c4c8a5ac00ac393c6c', '653545e0c8a5ac011cf04180', '653545ef91f0ea013888a25f', '653545ff91f0ea00c422e055', '6535459bc8a5ac00ac393c5f', '6535460f42d837010ba92921', '6535461eabdafc00eb8c7652', '6535462f91f0ea00ac5d76a0', '65354638abdafc012da96cb2', '6535464442d83700c93f69f3', '6535464ec14fee011de811da', '6535465a91f0ea00ac5d76ad', '65354663c14fee011de811e2', '653546968cfcc7010af633c2', '6535467391f0ea00ac5d76b8', '653545a742d83700c93f69b8', '653546a48cfcc700aa02c6f9', '653546b742d837014db945d5', '653546c9c14fee011de81208', '533ec71cc3a368544800b34d', '653546d2c8a5ac00fffa4418']","['https://www.youtube.com/watch?v=3Ixw15DE-xY', 'https://www.youtube.com/watch?v=5eF6uvUE8DY', 'https://www.youtube.com/watch?v=8VH_lfxXras', 'https://www.youtube.com/watch?v=55h4NxeSn1w', 'https://www.youtube.com/watch?v=AOPMlIIg_38', 'https://www.youtube.com/watch?v=wTHvpVgw1Ws', 'https://www.youtube.com/watch?v=gUgEuJZ_CVI', 'https://www.youtube.com/watch?v=OOWBIDuBQzQ', 'https://www.youtube.com/watch?v=qzCTbg5O1fM', 'https://www.youtube.com/watch?v=02PMLqiwYe0', 'https://www.youtube.com/watch?v=f0UClGdiWAQ', 'https://www.youtube.com/watch?v=l783F717aZw', 'https://www.youtube.com/watch?v=nkqVm5aiC28', 'https://www.youtube.com/watch?v=CvqyxgZMDXI', 'https://www.youtube.com/watch?v=PhVS1Ka1SVg', 'https://www.youtube.com/watch?v=C99rqP-lMjM', 'https://www.youtube.com/watch?v=642lKXC97c4', 'https://www.youtube.com/watch?v=weTfCigE_qs', 'https://www.youtube.com/watch?v=IwuJ-sxsfeg', 'https://www.youtube.com/watch?v=9ItBvH5J6ss', 'https://www.youtube.com/watch?v=BJl1ZPUMvhA']",La Date Non Communiquée
1101,En route !,228161,"Les BOOVS, aliens à l’ego surdimensionné, choisissent, pour échapper à leurs ennemis jurés les GORGS, de faire de la Terre leur nouvelle planète d’adoption. Mais OH, l’un d’entre eux, va révéler accidentellement la cachette de son peuple... Contraint de fuir, il fait la connaissance de TIF, une jeune fille à la recherche de sa mère. Ensemble, ils vont devenir d’improbables fugitifs embarqués dans l’aventure de leur vie et vont réaliser que les enjeux auxquels ils font face sont beaucoup plus complexes que de simples mésententes intergalactiques…","['En route !', 'Les Schtroumpfs 2', 'Les Schtroumpfs 2', 'Encanto, la fantastique famille Madrigal', 'Ratatouille']",6,https://image.tmdb.org/t/p/original//3uBiHSO1i6HUhr5fHuXhoavypZA.jpg,135000000.0,368871007.0,DreamWorks Animation,,"['66bec2100b3fa0b04855a926', '647bf5b10e29a20133c3d598', '5ac7e88e0e0a26496e032f4a', '5ac7e880c3a36834e2032545']","['https://www.youtube.com/watch?v=7KsMlrG_BO4', 'https://www.youtube.com/watch?v=d08FUlAmg9o', 'https://www.youtube.com/watch?v=Du4jTG7-93k', 'https://www.youtube.com/watch?v=G9F6VhFY4wY']",La Date Non Communiquée
1102,"Bob l'éponge, le film : Un héros sort de l'eau",228165,"Tout baigne à Bikini Bottom pour Bob l’éponge, l’éternel optimiste et ses amis: Patrick l’étoile de mer fidèle, Carlo le calamar égoïste, Sandy l’écureuil et Monsieur Krabs, le crustacé obsédé par l’argent!  Cependant tout bascule quand la recette du pâté de crabe est volée par le diabolique pirate Steak Barbare (et les mouettes qui ne le quittent jamais…) ! Pour sauver leur monde, Bob et ses amis vont unir leurs forces (avec l’aide de Plankton, l’ennemi de toujours !) et débarquer dans le nôtre ! Transformés en super-héros, ils vont apprendre à maîtriser leurs super-pouvoirs, mais … ça va faire des vagues !","[""Bob l'éponge, le film : Un héros sort de l'eau"", 'Clifford', 'Horton', ""Bob l'éponge, le film: Éponge en eaux troubles"", 'Les Croods 2\xa0: Une nouvelle ère']",6,https://image.tmdb.org/t/p/original//q6O5BFMNuCFRmUQaKEDfZilXG98.jpg,74000000.0,311594032.0,"Paramount Animation, Paramount Pictures, Nickelodeon Movies, United Plankton Pictures, Film Victoria, Rough Draft Studios, Disruption Entertainment",,"['65d7c47391f0ea0162e687e1', '649266eac2823a0139d68e27', '64a8e4073e2ec8014f478454', '542c334f0e0a26584f000992']","['https://www.youtube.com/watch?v=1suAGyCEzXo', 'https://www.youtube.com/watch?v=gs3GHB24IaM', 'https://www.youtube.com/watch?v=GviOhEI8-2U', 'https://www.youtube.com/watch?v=TGjbpO1toTc']",La Date Non Communiquée
1103,X-Men : Apocalypse,246655,"Depuis les origines de la civilisation, Apocalypse, le tout premier mutant, a absorbé de nombreux pouvoirs, devenant à la fois immortel et invincible, adoré comme un dieu. Se réveillant après un sommeil de plusieurs milliers d’années et désillusionné par le monde qu’il découvre, il réunit de puissants mutants dont Magneto pour nettoyer l’humanité et régner sur un nouvel ordre. Raven et Professeur X vont joindre leurs forces pour affronter leur plus dangereux ennemi et sauver l’humanité d’une destruction totale.","['Avatar', 'Thor : Ragnarok', 'Doctor Strange', 'Alita : Battle Angel', 'Pacific Rim']",6,https://image.tmdb.org/t/p/original//6p4PLOJrg0qtHL3fUGfhsNT6I4M.jpg,178000000.0,543934787.0,"The Donners' Company, Bad Hat Harry Productions, Genre Films, Hutch Parker Entertainment, 20th Century Fox, Marvel Entertainment, TSG Entertainment",,"['6541891e136545013c59ffb4', '58f7d945925141378700060d', '58f7da0bc3a36844e20006c7', '58f7d991925141376600063b', '58f7d8d592514137660005b1', '58f7d96f925141373700068b', '58f7d8ab925141373700060a', '58ba5e91c3a368668f016083', '58f7d91b925141373f00060f', '58f7d80fc3a36845490005e3', '58f7d870c3a3684510000559', '58f7d7f6c3a36845490005c8']","['https://www.youtube.com/watch?v=15E3ydtz-64', 'https://www.youtube.com/watch?v=kT6MWr7XeJ4', 'https://www.youtube.com/watch?v=JhhT6kS8XIY', 'https://www.youtube.com/watch?v=rCCdWZ_SzRA', 'https://www.youtube.com/watch?v=wVgWYB6cKws', 'https://www.youtube.com/watch?v=LBZC6La9OeI', 'https://www.youtube.com/watch?v=pastin69D5c', 'https://www.youtube.com/watch?v=Jer8XjMrUB4', 'https://www.youtube.com/watch?v=1HAs4XLhSZw', 'https://www.youtube.com/watch?v=PfBVIHgQbYk', 'https://www.youtube.com/watch?v=mnu06cIUpMs', 'https://www.youtube.com/watch?v=COvnHv42T-A']",La Date Non Communiquée
